STEP,TIME,DRIVING_DISTANCE,LEADER_AND_DISTANCE,WIFI_STRENGTH,CAM_COUNT,DENM_COUNT,CAM_BYTES,DENM_BYTES
103,10.3,0.0779999999999994,"('car1', 46.361999999999995)",-89.0,1,0,413,0
104,10.4,0.1559999999999997,"('car1', 46.784)",-89.0,1,0,413,0
105,10.5,0.2599999999999998,"('car1', 47.18)",-89.0,1,0,414,0
106,10.6,0.3899999999999997,"('car1', 47.55)",-89.0,0,0,0,0
107,10.7,0.5459999999999994,"('car1', 47.894)",-89.0,1,0,413,0
108,10.8,0.7279999999999998,"('car1', 48.211999999999996)",-89.0,1,0,413,0
109,10.9,0.9359999999999999,"('car1', 48.504)",-89.0,1,0,414,0
110,11.0,1.17,"('car1', 48.769999999999996)",-89.0,1,0,413,0
111,11.1,1.4299999999999997,"('car1', 49.01)",-89.0,0,0,0,0
112,11.2,1.7159999999999993,"('car1', 49.224)",-89.0,2,0,828,0
113,11.3,2.0279999999999996,"('car1', 49.412)",-89.0,0,0,0,0
114,11.4,2.3659999999999997,"('car1', 49.574)",-89.0,1,0,413,0
115,11.5,2.7299999999999995,"('car1', 49.71)",-89.0,1,0,412,0
116,11.6,3.119999999999999,"('car1', 49.82)",-89.0,1,0,414,0
117,11.7,3.5359999999999996,"('car1', 49.903999999999996)",-89.0,1,0,413,0
118,11.8,3.9779999999999998,"('car1', 49.961999999999996)",-89.0,1,0,414,0
119,11.9,4.446,"('car1', 49.994)",-88.0,0,0,0,0
120,12.0,4.9399999999999995,"('car1', 50.0)",-88.0,1,0,414,0
121,12.1,5.459999999999999,"('car1', 49.98)",-88.0,1,0,412,0
122,12.2,6.0059999999999985,"('car1', 49.934)",-88.0,1,0,414,0
123,12.3,6.577999999999998,"('car1', 49.862)",-88.0,1,0,412,0
124,12.4,7.175999999999997,"('car1', 49.764)",-88.0,1,0,414,0
125,12.5,7.799999999999995,"('car1', 49.64)",-88.0,1,0,413,0
126,12.6,8.449999999999996,"('car1', 49.49)",-88.0,1,0,414,0
127,12.7,9.125999999999996,"('car1', 49.314)",-88.0,1,0,413,0
128,12.8,9.827999999999996,"('car1', 49.112)",-87.0,1,0,413,0
129,12.9,10.555999999999996,"('car1', 48.884)",-87.0,1,0,413,0
130,13.0,11.309999999999997,"('car1', 48.63)",-87.0,1,0,413,0
131,13.1,12.089999999999998,"('car1', 48.35)",-87.0,1,0,414,0
132,13.2,12.895999999999999,"('car1', 48.044)",-87.0,1,0,415,0
133,13.3,13.728,"('car1', 47.711999999999996)",-87.0,1,0,413,0
134,13.4,14.586,"('car1', 47.354)",-86.0,1,0,414,0
135,13.5,15.47,"('car1', 46.97)",-86.0,1,0,413,0
136,13.6,16.380000000000003,"('car1', 46.559999999999995)",-86.0,1,0,413,0
137,13.7,17.316000000000003,"('car1', 46.123999999999995)",-86.0,0,0,0,0
138,13.8,18.278,"('car1', 45.662)",-86.0,1,0,413,0
139,13.9,19.266,"('car1', 45.174)",-85.0,1,0,414,0
140,14.0,20.28,"('car1', 44.66)",-85.0,0,0,0,0
141,14.1,21.32,"('car1', 36.620000000000005)",-85.0,1,0,413,0
142,14.2,22.385999999999996,"('car1', 36.054)",-85.0,0,0,0,0
143,14.3,23.477999999999994,"('car1', 35.462)",-84.0,1,0,414,0
144,14.4,24.595999999999997,"('car1', 34.84400000000001)",-84.0,0,0,0,0
145,14.5,25.739999999999995,"('car1', 34.2)",-84.0,1,0,414,0
146,14.6,26.90999999999999,"('car1', 33.53000000000001)",-84.0,1,0,413,0
147,14.7,28.105999999999987,"('car1', 32.83400000000001)",-83.0,1,0,413,0
148,14.8,29.32799999999999,"('car1', 32.11200000000001)",-83.0,0,0,0,0
149,14.9,30.575999999999986,"('car1', 31.36400000000001)",-83.0,1,0,412,0
150,15.0,31.849999999999987,"('car1', 30.59000000000001)",-82.0,1,0,413,0
151,15.1,33.149999999999984,"('car1', 29.790000000000013)",-82.0,1,0,414,0
152,15.2,34.453306870121615,"('car1', 28.986693129878383)",-82.0,1,0,413,0
153,15.3,35.756613740243246,"('car1', 28.18338625975675)",-81.0,1,0,413,0
154,15.4,37.04562390497369,"('car1', 27.39437609502631)",-81.0,1,0,413,0
155,15.5,38.31387064431649,"('car1', 26.62612935568351)",-81.0,1,0,414,0
156,15.6,39.56157684311874,"('car1', 25.878423156881254)",-80.0,1,0,413,0
157,15.7,40.78907476627769,"('car1', 25.150925233722305)",-80.0,1,0,414,0
158,15.8,41.99671157832554,"('car1', 24.44328842167446)",-80.0,1,0,413,0
159,15.9,43.18469181226094,"('car1', 23.75530818773906)",-79.0,0,0,0,0
160,16.0,44.35352918905348,"('car1', 23.086470810946516)",-79.0,1,0,414,0
161,16.1,45.503256926509096,"(None, None)",-79.0,1,0,413,0
162,16.2,46.67898466396471,"(None, None)",-79.0,1,0,414,0
163,16.3,47.880712401420325,"(None, None)",-78.0,1,0,414,0
164,16.4,49.10844013887594,"(None, None)",-78.0,1,0,413,0
165,16.5,50.362167876331554,"(None, None)",-78.0,1,0,413,0
166,16.6,51.64189561378717,"(None, None)",-77.0,1,0,413,0
167,16.7,52.9452024839088,"(None, None)",-77.0,0,0,0,0
168,16.8,54.248509354030425,"(None, None)",-77.0,1,0,413,0
169,16.9,55.55181622415205,"(None, None)",-76.0,1,0,413,0
170,17.0,56.85512309427368,"(None, None)",-76.0,1,0,414,0
171,17.1,58.15842996439531,"(None, None)",-75.0,1,0,413,0
172,17.2,59.461736834516934,"(None, None)",-75.0,1,0,414,0
173,17.3,60.76504370463856,"(None, None)",-74.0,1,0,413,0
174,17.4,62.06835057476019,"(None, None)",-74.0,1,0,413,0
175,17.5,63.37165744488182,"(None, None)",-74.0,1,0,413,0
176,17.6,64.67496431500345,"(None, None)",-73.0,1,0,413,0
177,17.7,65.97827118512507,"(None, None)",-73.0,1,0,414,0
178,17.8,67.2815780552467,"(None, None)",-72.0,1,0,413,0
179,17.9,68.58488492536833,"(None, None)",-72.0,1,0,413,0
180,18.0,69.88819179548994,"(None, None)",-72.0,1,0,414,0
181,18.1,71.19149866561158,"(None, None)",-71.0,1,0,414,0
182,18.2,72.4948055357332,"(None, None)",-71.0,1,0,413,0
183,18.3,73.79811240585484,"(None, None)",-70.0,1,0,414,0
184,18.4,75.10141927597647,"(None, None)",-70.0,1,0,414,0
185,18.5,76.40472614609808,"(None, None)",-69.0,1,0,413,0
186,18.6,77.70803301621972,"(None, None)",-69.0,1,0,413,0
187,18.7,79.01133988634135,"(None, None)",-68.0,1,0,412,0
188,18.8,80.31464675646298,"(None, None)",-68.0,1,0,413,0
189,18.9,81.61795362658461,"(None, None)",-68.0,1,0,414,0
190,19.0,82.92126049670624,"(None, None)",-68.0,1,0,414,0
191,19.1,84.22456736682787,"(None, None)",-67.0,1,0,414,0
192,19.2,85.5278742369495,"(None, None)",-67.0,1,0,414,0
193,19.3,86.83118110707113,"(None, None)",-67.0,1,0,413,0
194,19.4,88.13448797719276,"(None, None)",-67.0,1,0,413,0
195,19.5,89.4377948473144,"(None, None)",-66.0,1,0,413,0
196,19.6,90.74110171743602,"(None, None)",-66.0,1,0,415,0
197,19.7,92.04440858755765,"(None, None)",-66.0,1,0,414,0
198,19.8,93.34771545767929,"(None, None)",-66.0,1,0,414,0
199,19.9,94.65102232780092,"(None, None)",-66.0,1,0,414,0
200,20.0,95.95432919792255,"(None, None)",-66.0,1,0,413,0
201,20.1,97.25763606804416,"(None, None)",-66.0,1,0,413,0
202,20.2,98.5609429381658,"(None, None)",-66.0,1,0,415,0
203,20.3,99.86424980828743,"(None, None)",-66.0,1,0,414,0
204,20.4,101.16755667840906,"(None, None)",-66.0,1,0,414,0
205,20.5,102.47086354853067,"(None, None)",-66.0,1,0,414,0
206,20.6,103.7741704186523,"(None, None)",-66.0,1,0,414,0
207,20.7,105.07747728877393,"(None, None)",-67.0,0,0,0,0
208,20.8,106.38078415889557,"(None, None)",-67.0,1,0,414,0
209,20.9,107.6840910290172,"(None, None)",-67.0,1,0,415,0
210,21.0,108.98739789913881,"(None, None)",-67.0,1,0,414,0
211,21.1,110.29070476926044,"(None, None)",-68.0,1,0,415,0
212,21.2,111.59401163938207,"(None, None)",-68.0,1,0,415,0
213,21.3,112.89731850950369,"(None, None)",-68.0,1,0,414,0
214,21.4,114.20062537962532,"(None, None)",-69.0,1,0,414,0
215,21.5,115.50393224974695,"(None, None)",-69.0,1,0,415,0
216,21.6,116.80723911986858,"(None, None)",-70.0,1,0,414,0
217,21.7,118.11054598999021,"(None, None)",-70.0,1,0,415,0
218,21.8,119.41385286011183,"(None, None)",-70.0,1,0,414,0
219,21.9,120.71715973023346,"(None, None)",-71.0,1,0,414,0
220,22.0,122.02046660035509,"(None, None)",-71.0,1,0,415,0
221,22.1,123.32377347047671,"(None, None)",-72.0,0,0,0,0
222,22.2,124.62708034059834,"(None, None)",-72.0,1,0,415,0
223,22.3,125.93038721071997,"(None, None)",-73.0,1,0,415,0
224,22.4,127.2336940808416,"(None, None)",-73.0,1,0,414,0
225,22.5,128.53700095096323,"(None, None)",-73.0,1,0,415,0
226,22.6,129.84030782108488,"(None, None)",-74.0,1,0,413,0
227,22.7,131.1436146912065,"(None, None)",-74.0,1,0,414,0
228,22.8,132.4469215613281,"(None, None)",-75.0,1,0,414,0
229,22.9,133.75022843144976,"(None, None)",-75.0,0,0,0,0
230,23.0,135.0535353015714,"(None, None)",-75.0,1,0,415,0
231,23.1,136.35684217169302,"(None, None)",-76.0,1,0,414,0
232,23.2,137.66014904181463,"(None, None)",-76.0,1,0,414,0
233,23.3,138.96345591193628,"(None, None)",-77.0,1,0,414,0
234,23.4,140.26676278205792,"(None, None)",-77.0,1,0,415,0
235,23.5,141.57006965217954,"(None, None)",-77.0,1,0,414,0
236,23.6,142.87337652230116,"(None, None)",-78.0,1,0,414,0
237,23.7,144.1766833924228,"(None, None)",-78.0,1,0,414,0
238,23.8,145.47999026254442,"(None, None)",-79.0,1,0,414,0
239,23.9,146.78329713266606,"(None, None)",-79.0,1,0,414,0
240,24.0,148.08660400278768,"(None, None)",-79.0,1,0,414,0
241,24.1,149.3899108729093,"(None, None)",-80.0,1,0,415,0
242,24.2,150.69321774303094,"(None, None)",-80.0,1,0,414,0
243,24.3,151.99652461315256,"(None, None)",-80.0,0,0,0,0
244,24.4,153.2998314832742,"(None, None)",-81.0,1,0,414,0
245,24.5,154.60313835339582,"(None, None)",-81.0,1,0,414,0
246,24.6,155.90644522351744,"(None, None)",-82.0,1,0,414,0
247,24.7,157.20975209363908,"(None, None)",-82.0,1,0,414,0
248,24.8,158.5130589637607,"(None, None)",-83.0,1,0,415,0
249,24.9,159.81636583388234,"(None, None)",-83.0,0,0,0,0
250,25.0,161.11967270400396,"(None, None)",-83.0,1,0,414,0
251,25.1,162.42297957412558,"(None, None)",-83.0,1,0,414,0
252,25.2,163.72628644424722,"(None, None)",-83.0,1,0,414,0
253,25.3,165.02959331436884,"(None, None)",-84.0,1,0,414,0
254,25.4,166.33290018449046,"(None, None)",-84.0,1,0,414,0
255,25.5,167.6362070546121,"(None, None)",-84.0,0,0,0,0
256,25.6,168.93951392473372,"(None, None)",-85.0,1,0,413,0
257,25.7,170.24282079485533,"(None, None)",-85.0,1,0,414,0
258,25.8,171.54612766497698,"(None, None)",-85.0,1,0,415,0
259,25.9,172.8494345350986,"(None, None)",-86.0,1,0,413,0
260,26.0,174.15274140522024,"(None, None)",-86.0,1,0,414,0
261,26.1,175.45604827534186,"(None, None)",-86.0,1,0,414,0
262,26.2,176.75935514546347,"(None, None)",-86.0,1,0,414,0
263,26.3,178.06266201558512,"(None, None)",-87.0,1,0,414,0
264,26.4,179.36596888570674,"(None, None)",-87.0,0,0,0,0
265,26.5,180.66927575582838,"(None, None)",-87.0,0,0,0,0
266,26.6,181.97258262595,"(None, None)",-88.0,0,0,0,0
267,26.7,183.27588949607164,"(None, None)",-88.0,0,0,0,0
268,26.8,184.57919636619326,"(None, None)",-88.0,0,0,0,0
269,26.9,185.8825032363149,"(None, None)",-89.0,0,0,0,0
270,27.0,187.18581010643652,"(None, None)",-89.0,0,0,0,0
271,27.1,188.48911697655817,"(None, None)",-89.0,0,0,0,0
272,27.2,189.79242384667978,"(None, None)",-89.0,0,0,0,0
273,27.3,191.09573071680143,"(None, None)",-89.0,0,0,0,0
274,27.4,192.39903758692304,"(None, None)",0,0,0,0,0
275,27.5,193.7023444570447,"(None, None)",0,0,0,0,0
276,27.6,195.0056513271663,"(None, None)",0,0,0,0,0
