STEP;TIME;CAR;LEADER;LEADER_DISTANCE;DRIVING_DISTANCE;TCP_DUMP_MSGS;SIGNAL_STRENGTH
14;1.4s;car1;No leader;No leader;0.15600000000000014;[];-77.0@car1-wlan1
14;1.4s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
15;1.5s;car1;No leader;No leader;0.26000000000000023;[];-77.0@car1-wlan1
15;1.5s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
16;1.6s;car1;No leader;No leader;0.3900000000000001;[];-77.0@car1-wlan1
16;1.6s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
17;1.7s;car1;No leader;No leader;0.5460000000000003;[];-77.0@car1-wlan1
17;1.7s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
18;1.8s;car1;No leader;No leader;0.7280000000000002;[];-77.0@car1-wlan1
18;1.8s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
19;1.9s;car1;No leader;No leader;0.9360000000000002;[];-77.0@car1-wlan1
19;1.9s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
20;2.0s;car1;No leader;No leader;1.17;[];-77.0@car1-wlan1
20;2.0s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
21;2.1s;car1;No leader;No leader;1.4299999999999997;[];-77.0@car1-wlan1
21;2.1s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
22;2.2s;car1;No leader;No leader;1.7159999999999997;[];-77.0@car1-wlan1
22;2.2s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
23;2.3s;car1;No leader;No leader;2.0279999999999996;[];-77.0@car1-wlan1
23;2.3s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
24;2.4s;car1;No leader;No leader;2.3659999999999997;[];-77.0@car1-wlan1
24;2.4s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
25;2.5s;car1;No leader;No leader;2.7299999999999995;[];-77.0@car1-wlan1
25;2.5s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
26;2.6s;car1;No leader;No leader;3.119999999999999;[];-77.0@car1-wlan1
26;2.6s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
27;2.7s;car1;No leader;No leader;3.5359999999999987;[];-77.0@car1-wlan1
27;2.7s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
28;2.8s;car1;No leader;No leader;3.977999999999999;[];-77.0@car1-wlan1
28;2.8s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
29;2.9s;car1;No leader;No leader;4.445999999999999;[];-76.0@car1-wlan1
29;2.9s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
30;3.0s;car1;No leader;No leader;4.939999999999999;[];-76.0@car1-wlan1
30;3.0s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
31;3.1s;car1;No leader;No leader;5.459999999999998;[];-76.0@car1-wlan1
31;3.1s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
32;3.2s;car1;No leader;No leader;6.005999999999998;[];-76.0@car1-wlan1
32;3.2s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
33;3.3s;car1;No leader;No leader;6.577999999999998;[];-76.0@car1-wlan1
33;3.3s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
34;3.4s;car1;No leader;No leader;7.175999999999997;[];-76.0@car1-wlan1
34;3.4s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
35;3.5s;car1;No leader;No leader;7.799999999999997;[];-76.0@car1-wlan1
35;3.5s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
36;3.6s;car1;No leader;No leader;8.449999999999998;[];-76.0@car1-wlan1
36;3.6s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
37;3.7s;car1;No leader;No leader;9.125999999999998;[];-76.0@car1-wlan1
37;3.7s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
38;3.8s;car1;No leader;No leader;9.827999999999998;[];-75.0@car1-wlan1
38;3.8s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
39;3.9s;car1;No leader;No leader;10.555999999999997;[];-75.0@car1-wlan1
39;3.9s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
40;4.0s;car1;No leader;No leader;11.309999999999997;[];-75.0@car1-wlan1
40;4.0s;car2;No leader;No leader;Not initialised;[];-77.0@car2-wlan1
41;4.1s;car1;No leader;No leader;12.089999999999996;[];-75.0@car1-wlan1
41;4.1s;car2;car1;0.48999999999999666;Not initialised;[];-77.0@car2-wlan1
42;4.2s;car1;No leader;No leader;12.895999999999995;[];-75.0@car1-wlan1
42;4.2s;car2;car1;1.269999999999996;0.0259999999999998;[];-76.0@car2-wlan1
43;4.3s;car1;No leader;No leader;13.727999999999994;[];-75.0@car1-wlan1
43;4.3s;car2;car1;2.0499999999999954;0.0779999999999994;[];-76.0@car2-wlan1
44;4.4s;car1;No leader;No leader;14.585999999999993;[];-75.0@car1-wlan1
44;4.4s;car2;car1;2.829999999999994;0.1559999999999997;[];-76.0@car2-wlan1
45;4.5s;car1;No leader;No leader;15.469999999999992;[];-74.0@car1-wlan1
45;4.5s;car2;car1;3.6099999999999923;0.2599999999999998;[];-76.0@car2-wlan1
46;4.6s;car1;No leader;No leader;16.379999999999992;[];-74.0@car1-wlan1
46;4.6s;car2;car1;4.389999999999993;0.3899999999999997;[];-76.0@car2-wlan1
47;4.7s;car1;No leader;No leader;17.315999999999992;[];-74.0@car1-wlan1
47;4.7s;car2;car1;5.169999999999993;0.5459999999999994;[];-76.0@car2-wlan1
48;4.8s;car1;No leader;No leader;18.27799999999999;[];-74.0@car1-wlan1
48;4.8s;car2;car1;5.949999999999992;0.7279999999999998;[];-76.0@car2-wlan1
49;4.9s;car1;No leader;No leader;19.26599999999999;[];-73.0@car1-wlan1
49;4.9s;car2;car1;6.7299999999999915;0.9359999999999999;[];-76.0@car2-wlan1
50;5.0s;car1;No leader;No leader;20.27999999999999;[];-73.0@car1-wlan1
50;5.0s;car2;car1;7.509999999999991;1.17;[];-76.0@car2-wlan1
51;5.1s;car1;No leader;No leader;21.31999999999999;[];-73.0@car1-wlan1
51;5.1s;car2;car1;8.28999999999999;1.4299999999999997;[];-76.0@car2-wlan1
52;5.2s;car1;No leader;No leader;22.38599999999999;[];-73.0@car1-wlan1
52;5.2s;car2;car1;9.06999999999999;1.7159999999999993;[];-76.0@car2-wlan1
53;5.3s;car1;obs;69.22200000000001;23.477999999999987;[];-73.0@car1-wlan1
53;5.3s;car2;car1;9.849999999999987;2.0279999999999996;[];-76.0@car2-wlan1
54;5.4s;car1;obs;68.10400000000001;24.595999999999986;[];-72.0@car1-wlan1
54;5.4s;car2;car1;10.629999999999987;2.3659999999999997;[];-76.0@car2-wlan1
55;5.5s;car1;obs;66.96000000000002;25.739999999999984;[];-72.0@car1-wlan1
55;5.5s;car2;car1;11.409999999999986;2.7299999999999995;[];-76.0@car2-wlan1
56;5.6s;car1;obs;65.79000000000002;26.909999999999982;[];-72.0@car1-wlan1
56;5.6s;car2;car1;12.189999999999984;3.119999999999999;[];-76.0@car2-wlan1
57;5.7s;car1;obs;64.59400000000002;28.10599999999998;[];-72.0@car1-wlan1
57;5.7s;car2;car1;12.969999999999981;3.5359999999999996;[];-76.0@car2-wlan1
58;5.8s;car1;obs;63.37200000000003;29.327999999999978;[];-71.0@car1-wlan1
58;5.8s;car2;car1;13.749999999999979;3.9779999999999998;[];-76.0@car2-wlan1
59;5.9s;car1;obs;62.124000000000024;30.57599999999998;[];-71.0@car1-wlan1
59;5.9s;car2;car1;14.52999999999998;4.446;[];-76.0@car2-wlan1
60;6.0s;car1;obs;60.85000000000002;31.84999999999998;[];-71.0@car1-wlan1
60;6.0s;car2;car1;15.309999999999981;4.9399999999999995;[];-76.0@car2-wlan1
61;6.1s;car1;obs;59.550000000000026;33.14999999999998;[];-70.0@car1-wlan1
61;6.1s;car2;car1;16.08999999999998;5.459999999999999;[];-75.0@car2-wlan1
62;6.2s;car1;obs;58.246693129878395;34.45330687012161;[];-70.0@car1-wlan1
62;6.2s;car2;car1;16.84730687012161;6.0059999999999985;[];-75.0@car2-wlan1
63;6.3s;car1;obs;56.943386259756764;35.75661374024324;[];-70.0@car1-wlan1
63;6.3s;car2;car1;17.57861374024324;6.577999999999998;[];-75.0@car2-wlan1
64;6.4s;car1;obs;55.64007938963513;37.05992061036487;[];-70.0@car1-wlan1
64;6.4s;car2;car1;18.283920610364873;7.175999999999997;[];-75.0@car2-wlan1
65;6.5s;car1;obs;54.3367725195135;38.3632274804865;[];-69.0@car1-wlan1
65;6.5s;car2;car1;18.963227480486506;7.799999999999995;[];-75.0@car2-wlan1
66;6.6s;car1;obs;53.03346564939187;39.66653435060813;[];-69.0@car1-wlan1
66;6.6s;car2;car1;19.616534350608134;8.449999999999996;[];-75.0@car2-wlan1
67;6.7s;car1;obs;51.73015877927024;40.96984122072976;[];-68.0@car1-wlan1
67;6.7s;car2;car1;20.243841220729767;9.125999999999996;[];-75.0@car2-wlan1
68;6.8s;car1;obs;50.42685190914861;42.27314809085139;[];-68.0@car1-wlan1
68;6.8s;car2;car1;20.845148090851396;9.827999999999996;[];-75.0@car2-wlan1
69;6.9s;car1;obs;49.12354503902698;43.576454960973024;[];-68.0@car1-wlan1
69;6.9s;car2;car1;21.42045496097303;10.555999999999996;[];-74.0@car2-wlan1
70;7.0s;car1;car3;12.744135889698688;44.879761831094655;[];-67.0@car1-wlan1
70;7.0s;car2;No leader;No leader;11.309999999999997;[];-74.0@car2-wlan1
71;7.1s;car1;car3;12.94465382964317;46.183068701216285;[];-67.0@car1-wlan1
71;7.1s;car2;No leader;No leader;12.089999999999998;[];-74.0@car2-wlan1
72;7.2s;car1;car3;13.145171769587654;47.486375571337916;[];-66.0@car1-wlan1
72;7.2s;car2;No leader;No leader;12.895999999999999;[];-74.0@car2-wlan1
73;7.3s;car1;car3;13.345689709532136;48.78968244145955;[];-66.0@car1-wlan1
73;7.3s;car2;No leader;No leader;13.728;[];-74.0@car2-wlan1
74;7.4s;car1;car3;13.54620764947662;50.09298931158118;[];-65.0@car1-wlan1
74;7.4s;car2;No leader;No leader;14.586;[];-74.0@car2-wlan1
75;7.5s;car1;car3;13.746725589421104;51.39629618170281;[];-65.0@car1-wlan1
75;7.5s;car2;No leader;No leader;15.47;[];-73.0@car2-wlan1
76;7.6s;car1;car3;13.94724352936559;52.69960305182443;[];-65.0@car1-wlan1
76;7.6s;car2;No leader;No leader;16.380000000000003;[];-73.0@car2-wlan1
77;7.7s;car1;car3;14.147761469310076;54.00290992194606;[];-64.0@car1-wlan1
77;7.7s;car2;No leader;No leader;17.316000000000003;[];-73.0@car2-wlan1
78;7.8s;car1;car3;14.348279409254562;55.30621679206769;[];-64.0@car1-wlan1
78;7.8s;car2;No leader;No leader;18.278;[];-73.0@car2-wlan1
79;7.9s;car1;car3;14.548797349199049;56.60952366218932;[];-63.0@car1-wlan1
79;7.9s;car2;No leader;No leader;19.266;[];-73.0@car2-wlan1
80;8.0s;car1;car3;14.749315289143535;57.91283053231095;[];-63.0@car1-wlan1
80;8.0s;car2;No leader;No leader;20.28;[];-72.0@car2-wlan1
81;8.1s;car1;car3;14.949833229088021;59.21613740243257;[];-63.0@car1-wlan1
81;8.1s;car2;obs;67.28;21.32;[];-72.0@car2-wlan1
82;8.2s;car1;car3;15.150351169032508;60.519444272554196;[];-62.0@car1-wlan1
82;8.2s;car2;obs;66.214;22.385999999999996;[];-72.0@car2-wlan1
83;8.3s;car1;car3;15.350869108976994;61.82275114267583;[];-62.0@car1-wlan1
83;8.3s;car2;obs;65.12200000000001;23.477999999999994;[];-72.0@car2-wlan1
84;8.4s;car1;car3;15.55138704892148;63.12605801279746;[];-61.0@car1-wlan1
84;8.4s;car2;obs;64.004;24.595999999999997;[];-71.0@car2-wlan1
85;8.5s;car1;car3;15.751904988865967;64.42936488291909;[];-61.0@car1-wlan1
85;8.5s;car2;obs;62.860000000000014;25.739999999999995;[];-71.0@car2-wlan1
86;8.6s;car1;car3;15.952422928810453;65.7326717530407;[];-60.0@car1-wlan1
86;8.6s;car2;obs;61.69000000000001;26.90999999999999;[];-71.0@car2-wlan1
87;8.7s;car1;car3;16.15294086875494;67.03597862316234;[];-60.0@car1-wlan1
87;8.7s;car2;obs;60.494000000000014;28.105999999999987;[];-71.0@car2-wlan1
88;8.8s;car1;car3;16.353458808699425;68.33928549328397;[];-59.0@car1-wlan1
88;8.8s;car2;obs;59.27200000000001;29.32799999999999;[];-70.0@car2-wlan1
89;8.9s;car1;car3;16.55397674864391;69.64259236340558;[];-59.0@car1-wlan1
89;8.9s;car2;obs;58.024000000000015;30.575999999999986;[];-70.0@car2-wlan1
90;9.0s;car1;car3;16.754494688588398;70.94589923352721;[];-58.0@car1-wlan1
90;9.0s;car2;obs;56.750000000000014;31.849999999999987;[];-70.0@car2-wlan1
91;9.1s;car1;car3;16.955012628532884;72.24920610364885;[];-58.0@car1-wlan1
91;9.1s;car2;obs;55.45000000000002;33.149999999999984;[];-69.0@car2-wlan1
92;9.2s;car1;car3;17.15553056847737;73.55251297377048;[];-57.0@car1-wlan1
92;9.2s;car2;obs;54.12400000000002;34.475999999999985;[];-69.0@car2-wlan1
93;9.3s;car1;car3;17.356048508421857;74.8558198438921;[];-57.0@car1-wlan1
93;9.3s;car2;obs;52.77200000000002;35.82799999999998;[];-69.0@car2-wlan1
94;9.4s;car1;car3;17.556566448366343;76.15912671401372;[];-57.0@car1-wlan1
94;9.4s;car2;obs;51.39400000000002;37.20599999999998;[];-68.0@car2-wlan1
95;9.5s;car1;car3;17.75708438831083;77.46243358413535;[];-56.0@car1-wlan1
95;9.5s;car2;obs;49.990564301524245;38.60943569847576;[];-68.0@car2-wlan1
96;9.6s;car1;car3;17.95760232825532;78.76574045425699;[];-56.0@car1-wlan1
96;9.6s;car2;car1;27.152869057305445;40.01287139695153;[];-68.0@car2-wlan1
97;9.7s;car1;car3;18.158120268199806;80.0690473243786;[];-55.0@car1-wlan1
97;9.7s;car2;car1;27.0527402289513;41.41630709542731;[];-67.0@car2-wlan1
98;9.8s;car1;car3;18.358638208144292;81.37235419450025;[];-55.0@car1-wlan1
98;9.8s;car2;car1;26.952611400597156;42.81974279390308;[];-66.0@car2-wlan1
99;9.9s;car1;car3;18.559156148088775;82.67566106462186;[];-54.0@car1-wlan1
99;9.9s;car2;car1;26.852482572243012;44.22317849237886;[];-66.0@car2-wlan1
100;10.0s;car1;car3;18.759674088033254;83.97896793474351;[];-54.0@car1-wlan1
100;10.0s;car2;car1;26.752353743888868;45.62661419085463;[];-66.0@car2-wlan1
101;10.1s;car1;car3;18.960192027977737;85.28227480486512;[];-53.0@car1-wlan1
101;10.1s;car2;car1;26.652224915534724;47.03004988933041;[];-65.0@car2-wlan1
102;10.2s;car1;car3;19.16070996792222;86.58558167498677;[];-53.0@car1-wlan1
102;10.2s;car2;car1;26.552096087180583;48.43348558780618;[];-65.0@car2-wlan1
103;10.3s;car1;car3;19.361227907866702;87.88888854510839;[];-53.0@car1-wlan1
103;10.3s;car2;car1;26.451967258826443;49.83692128628195;[];-64.0@car2-wlan1
104;10.4s;car1;car3;19.56174584781119;89.19219541523003;[];-52.0@car1-wlan1
104;10.4s;car2;car1;26.3518384304723;51.240356984757724;[];-64.0@car2-wlan1
105;10.5s;car1;car3;19.76226378775567;90.49550228535165;[];-52.0@car1-wlan1
105;10.5s;car2;car1;26.251709602118154;52.6437926832335;[];-63.0@car2-wlan1
106;10.6s;car1;car3;19.962781727700154;91.7988091554733;[];-52.0@car1-wlan1
106;10.6s;car2;car1;26.151580773764014;54.047228381709274;[];-63.0@car2-wlan1
107;10.7s;car1;car3;20.163299667644637;93.10211602559491;[];-51.0@car1-wlan1
107;10.7s;car2;car1;26.051451945409873;55.45066408018504;[];-62.0@car2-wlan1
108;10.8s;car1;car3;20.36381760758912;94.40542289571655;[];-51.0@car1-wlan1
108;10.8s;car2;car1;25.95132311705573;56.85409977866082;[];-62.0@car2-wlan1
109;10.9s;car1;car3;20.564335547533602;95.70872976583817;[];-51.0@car1-wlan1
109;10.9s;car2;car1;25.851194288701585;58.25753547713659;[];-62.0@car2-wlan1
110;11.0s;car1;car3;20.764853487478085;97.01203663595982;[];-51.0@car1-wlan1
110;11.0s;car2;car1;25.751065460347444;59.66097117561236;[];-61.0@car2-wlan1
111;11.1s;car1;car3;20.965371427422568;98.31534350608143;[];-51.0@car1-wlan1
111;11.1s;car2;car1;25.650936631993304;61.064406874088135;[];-61.0@car2-wlan1
112;11.2s;car1;car3;21.16588936736705;99.61865037620306;[];-51.0@car1-wlan1
112;11.2s;car2;car1;25.55080780363916;62.46784257256391;[];-60.0@car2-wlan1
113;11.3s;car1;car3;21.366407307311533;100.92195724632468;[];-51.0@car1-wlan1
113;11.3s;car2;car1;25.450678975285022;63.87127827103968;[];-60.0@car2-wlan1
114;11.4s;car1;car3;21.56692524725602;102.22526411644631;[];-51.0@car1-wlan1
114;11.4s;car2;car1;25.350550146930875;65.27471396951545;[];-59.0@car2-wlan1
115;11.5s;car1;car3;21.767443187200506;103.52857098656794;[];-51.0@car1-wlan1
115;11.5s;car2;car1;25.250421318576734;66.67814966799122;[];-58.0@car2-wlan1
116;11.6s;car1;car3;21.967961127144992;104.83187785668957;[];-51.0@car1-wlan1
116;11.6s;car2;car1;25.15029249022259;68.081585366467;[];-58.0@car2-wlan1
117;11.7s;car1;car3;22.16847906708948;106.13518472681119;[];-51.0@car1-wlan1
117;11.7s;car2;car1;25.050163661868446;69.48502106494277;[];-58.0@car2-wlan1
118;11.8s;car1;car3;22.368997007033965;107.43849159693282;[];-51.0@car1-wlan1
118;11.8s;car2;car1;24.9500348335143;70.88845676341853;[];-57.0@car2-wlan1
119;11.9s;car1;car3;22.56951494697845;108.74179846705445;[];-52.0@car1-wlan1
119;11.9s;car2;car1;24.849906005160157;72.2918924618943;[];-56.0@car2-wlan1
120;12.0s;car1;car3;22.770032886922937;110.04510533717608;[];-52.0@car1-wlan1
120;12.0s;car2;car1;24.749777176806013;73.69532816037008;[];-56.0@car2-wlan1
121;12.1s;car1;car3;22.970550826867424;111.34841220729771;[];-52.0@car1-wlan1
121;12.1s;car2;car1;24.64964834845187;75.09876385884584;[];-55.0@car2-wlan1
122;12.2s;car1;car3;23.17106876681191;112.65171907741933;[];-52.0@car1-wlan1
122;12.2s;car2;car1;24.549519520097725;76.50219955732162;[];-55.0@car2-wlan1
123;12.3s;car1;car3;23.371586706756396;113.95502594754096;[];-53.0@car1-wlan1
123;12.3s;car2;car1;24.44939069174358;77.90563525579739;[];-54.0@car2-wlan1
124;12.4s;car1;car3;23.572104646700883;115.25833281766259;[];-53.0@car1-wlan1
124;12.4s;car2;car1;24.34926186338943;79.30907095427317;[];-54.0@car2-wlan1
125;12.5s;car1;car3;23.77262258664537;116.56163968778421;[];-54.0@car1-wlan1
125;12.5s;car2;car1;24.249133035035285;80.71250665274894;[];-54.0@car2-wlan1
126;12.6s;car1;car3;23.973140526589855;117.86494655790584;[];-54.0@car1-wlan1
126;12.6s;car2;car1;24.149004206681134;82.11594235122472;[];-53.0@car2-wlan1
127;12.7s;car1;car3;24.17365846653434;119.16825342802747;[];-55.0@car1-wlan1
127;12.7s;car2;car1;24.04887537832699;83.51937804970049;[];-53.0@car2-wlan1
128;12.8s;car1;car3;24.374176406478828;120.4715602981491;[];-55.0@car1-wlan1
128;12.8s;car2;car1;23.94874654997284;84.92281374817627;[];-52.0@car2-wlan1
129;12.9s;car1;car3;24.574694346423314;121.77486716827073;[];-55.0@car1-wlan1
129;12.9s;car2;car1;23.848617721618695;86.32624944665204;[];-52.0@car2-wlan1
130;13.0s;car1;car3;24.775212286367804;123.07817403839235;[];-56.0@car1-wlan1
130;13.0s;car2;car1;23.748488893264543;87.72968514512782;[];-52.0@car2-wlan1
131;13.1s;car1;car3;24.975730226312294;124.38148090851398;[];-56.0@car1-wlan1
131;13.1s;car2;car1;23.6483600649104;89.13312084360359;[];-51.0@car2-wlan1
132;13.2s;car1;car3;25.176248166256777;125.68478777863561;[];-57.0@car1-wlan1
132;13.2s;car2;car1;23.548231236556248;90.53655654207937;[];-51.0@car2-wlan1
133;13.3s;car1;car3;25.376766106201266;126.98809464875723;[];-57.0@car1-wlan1
133;13.3s;car2;car1;23.448102408202104;91.93999224055514;[];-51.0@car2-wlan1
134;13.4s;car1;car3;25.57728404614575;128.29140151887887;[];-58.0@car1-wlan1
134;13.4s;car2;car1;23.347973579847956;93.34342793903092;[];-51.0@car2-wlan1
135;13.5s;car1;car3;25.77780198609024;129.5947083890005;[];-58.0@car1-wlan1
135;13.5s;car2;car1;23.24784475149381;94.74686363750669;[];-51.0@car2-wlan1
136;13.6s;car1;car3;25.97831992603472;130.8980152591221;[];-59.0@car1-wlan1
136;13.6s;car2;car1;23.14771592313966;96.15029933598247;[];-51.0@car2-wlan1
137;13.7s;car1;car3;26.17883786597921;132.20132212924375;[];-59.0@car1-wlan1
137;13.7s;car2;car1;23.047587094785513;97.55373503445823;[];-51.0@car2-wlan1
138;13.8s;car1;car3;26.379355805923694;133.50462899936537;[];-60.0@car1-wlan1
138;13.8s;car2;car1;22.947458266431372;98.957170732934;[];-51.0@car2-wlan1
139;13.9s;car1;car3;26.579873745868177;134.807935869487;[];-60.0@car1-wlan1
139;13.9s;car2;car1;22.84732943807723;100.36060643140978;[];-51.0@car2-wlan1
140;14.0s;car1;car3;26.78039168581266;136.11124273960863;[];-61.0@car1-wlan1
140;14.0s;car2;car1;22.747200609723087;101.76404212988555;[];-51.0@car2-wlan1
141;14.1s;car1;car3;26.980909625757143;137.41454960973027;[];-61.0@car1-wlan1
141;14.1s;car2;car1;22.647071781368943;103.16747782836133;[];-51.0@car2-wlan1
142;14.2s;car1;car3;27.181427565701625;138.7178564798519;[];-62.0@car1-wlan1
142;14.2s;car2;car1;22.546942953014803;104.5709135268371;[];-51.0@car2-wlan1
143;14.3s;car1;car3;27.381945505646108;140.02116334997353;[];-62.0@car1-wlan1
143;14.3s;car2;car1;22.446814124660662;105.97434922531288;[];-52.0@car2-wlan1
144;14.4s;car1;car3;27.58246344559059;141.32447022009515;[];-62.0@car1-wlan1
144;14.4s;car2;car1;22.346685296306518;107.37778492378865;[];-52.0@car2-wlan1
145;14.5s;car1;car3;27.782981385535074;142.6277770902168;[];-63.0@car1-wlan1
145;14.5s;car2;car1;22.246556467952374;108.78122062226441;[];-53.0@car2-wlan1
146;14.6s;car1;car3;27.983499325479556;143.9310839603384;[];-63.0@car1-wlan1
146;14.6s;car2;car1;22.146427639598233;110.18465632074019;[];-53.0@car2-wlan1
147;14.7s;car1;car3;28.18401726542404;145.23439083046006;[];-64.0@car1-wlan1
147;14.7s;car2;car1;22.046298811244093;111.58809201921596;[];-53.0@car2-wlan1
148;14.8s;car1;car3;28.384535205368522;146.53769770058167;[];-64.0@car1-wlan1
148;14.8s;car2;car1;21.946169982889952;112.99152771769174;[];-54.0@car2-wlan1
149;14.9s;car1;car3;28.585053145313005;147.84100457070332;[];-65.0@car1-wlan1
149;14.9s;car2;car1;21.84604115453581;114.39496341616751;[];-54.0@car2-wlan1
150;15.0s;car1;car3;28.785571085257487;149.14431144082494;[];-65.0@car1-wlan1
150;15.0s;car2;car1;21.74591232618167;115.79839911464327;[];-55.0@car2-wlan1
151;15.1s;car1;car3;28.98608902520197;150.44761831094658;[];-65.0@car1-wlan1
151;15.1s;car2;car1;21.64578349782753;117.20183481311905;[];-55.0@car2-wlan1
152;15.2s;car1;car3;29.186606965146453;151.7509251810682;[];-66.0@car1-wlan1
152;15.2s;car2;car1;21.54565466947339;118.60527051159482;[];-56.0@car2-wlan1
153;15.3s;car1;car3;29.38712490509094;153.0542320511898;[];-66.0@car1-wlan1
153;15.3s;car2;car1;21.44552584111924;120.00870621007059;[];-56.0@car2-wlan1
154;15.4s;car1;car3;29.587642845035425;154.35753892131146;[];-67.0@car1-wlan1
154;15.4s;car2;car1;21.3453970127651;121.41214190854636;[];-57.0@car2-wlan1
155;15.5s;car1;car3;29.788160784979908;155.66084579143308;[];-67.0@car1-wlan1
155;15.5s;car2;car1;21.245268184410957;122.81557760702213;[];-57.0@car2-wlan1
156;15.6s;car1;car3;29.988678724924398;156.9641526615547;[];-67.0@car1-wlan1
156;15.6s;car2;car1;21.145139356056813;124.21901330549791;[];-58.0@car2-wlan1
157;15.7s;car1;car3;30.189196664868888;158.26745953167634;[];-68.0@car1-wlan1
157;15.7s;car2;car1;21.04501052770267;125.62244900397368;[];-58.0@car2-wlan1
158;15.8s;car1;car3;30.38971460481337;159.57076640179795;[];-68.0@car1-wlan1
158;15.8s;car2;car1;20.944881699348525;127.02588470244945;[];-59.0@car2-wlan1
159;15.9s;car1;car3;30.590232544757853;160.8740732719196;[];-68.0@car1-wlan1
159;15.9s;car2;car1;20.84475287099438;128.42932040092523;[];-59.0@car2-wlan1
160;16.0s;car1;No leader;No leader;162.17738014204122;[];-69.0@car1-wlan1
160;16.0s;car2;car1;20.744624042640233;129.832756099401;[];-60.0@car2-wlan1
161;16.1s;car1;No leader;No leader;163.48068701216283;[];-69.0@car1-wlan1
161;16.1s;car2;car1;20.64449521428608;131.23619179787676;[];-60.0@car2-wlan1
162;16.2s;car1;No leader;No leader;164.78399388228448;[];-69.0@car1-wlan1
162;16.2s;car2;car1;20.544366385931937;132.63962749635255;[];-61.0@car2-wlan1
163;16.3s;car1;No leader;No leader;166.0873007524061;[];-70.0@car1-wlan1
